TimeSt,_ID,Country,Province,City,Latitude,Longitude,POI_Number,POI_Latitude,POI_Longitude
08:13.2,4661502,CA,AB,Calgary,51.053,-114.161,1,53.546167,-113.485734
08:28.7,4664983,CA,ON,Oshawa,43.87904,-78.84746,2,45.521629,-73.566024
08:58.9,4670356,CA,QC,Outremont,45.5218,-73.6031,2,45.521629,-73.566024
09:55.6,5462425,CA,ON,Richmond Hill,43.8939,-79.4375,2,45.521629,-73.566024
11:29.2,4698510,CA,ON,North York,43.8018,-79.36293,2,45.521629,-73.566024
11:34.6,5484159,CA,ON,Cambridge,43.40077,-80.3667,2,45.521629,-73.566024
12:28.0,4710151,CA,NB,Upper Kingsclear,45.8648,-66.8342,3,45.22483,-63.232729
12:42.5,5494031,CA,AB,Grande Prairie,55.16741,-118.77043,1,53.546167,-113.485734
12:46.4,4714579,CA,AB,Edmonton,53.587,-113.441,1,53.546167,-113.485734
13:19.2,4721550,CA,AB,Spruce Grove,53.402,-113.83134,1,53.546167,-113.485734
13:40.8,4724717,CA,AB,Cochrane,51.1815,-114.468,1,53.546167,-113.485734
15:18.2,4751245,CA,ON,Barrie,44.3303,-79.7268,2,45.521629,-73.566024
15:21.8,4752114,CA,MB,Winnipeg,49.924,-97.20582,1,53.546167,-113.485734
16:35.2,5535270,CA,ON,Toronto,43.6606,-79.4635,2,45.521629,-73.566024
17:38.0,5547772,CA,AB,Edmonton,53.55,-113.5,1,53.546167,-113.485734
17:47.8,5550634,CA,SK,Yorkton,51.2137,-102.478,1,53.546167,-113.485734
18:04.7,5555921,CA,QC,Dorval,45.4447,-73.7054,2,45.521629,-73.566024
18:25.0,4795917,CA,ON,Toronto,43.6963,-79.4125,2,45.521629,-73.566024
18:34.6,5562172,CA,AB,Lethbridge,49.6836,-112.834,1,53.546167,-113.485734
18:39.5,5563849,CA,ON,Thornhill,43.8137,-79.4538,2,45.521629,-73.566024
19:20.4,5572810,CA,ON,Toronto,43.6641,-79.399,2,45.521629,-73.566024
20:12.2,5583150,CA,AB,Calgary,51.14734,-114.22261,1,53.546167,-113.485734
20:32.0,5586122,CA,AB,Fort Mcmurray,56.7282,-111.37168,1,53.546167,-113.485734
20:57.6,4823050,CA,QC,Gatineau,45.476,-75.6786,2,45.521629,-73.566024
21:06.6,5595605,CA,AB,Edmonton,53.5314,-113.582,1,53.546167,-113.485734
22:00.7,4836350,CA,ON,Windsor,42.2949,-83.052,2,45.521629,-73.566024
23:02.8,4848771,CA,BC,Richmond,49.1945,-123.04611,1,53.546167,-113.485734
25:44.3,4878093,CA,AB,Calgary,51.0494,-113.9564,1,53.546167,-113.485734
27:00.3,4894281,CA,QC,Laval,45.57814,-73.79379,2,45.521629,-73.566024
27:47.8,4903169,CA,AB,Edmonton,53.43728,-113.52154,1,53.546167,-113.485734
28:09.0,4906779,CA,ON,North York,43.76301,-79.33801,2,45.521629,-73.566024
28:20.7,4910087,CA,ON,Toronto,43.643,-79.3383,2,45.521629,-73.566024
29:30.1,4922057,CA,ON,Ottawa,45.4164,-75.679,2,45.521629,-73.566024
31:19.7,4953731,CA,AB,Edmonton,53.40441,-113.52367,1,53.546167,-113.485734
32:25.0,4971300,CA,ON,Brampton,43.6971,-79.7944,2,45.521629,-73.566024
33:03.8,4981596,CA,QC,Montréal,45.5378,-73.6941,2,45.521629,-73.566024
34:11.2,5000877,CA,ON,Thunder Bay,48.3738,-89.2779,2,45.521629,-73.566024
34:39.7,5010395,CA,BC,Vancouver,49.2601,-123.11495,1,53.546167,-113.485734
35:14.9,5022735,CA,ON,Toronto,43.7068,-79.3991,2,45.521629,-73.566024
37:25.0,5050630,CA,ON,Collingwood,44.4962,-80.2194,2,45.521629,-73.566024
37:25.1,5050226,CA,MB,Winnipeg,49.83784,-97.08087,1,53.546167,-113.485734
37:44.1,5055937,CA,ON,Oakville,43.4934,-79.7126,2,45.521629,-73.566024
37:48.5,5057662,CA,YT,Whitehorse,60.70929,-135.03054,1,53.546167,-113.485734
37:49.4,5057214,CA,AB,Edmonton,53.5129,-113.623,1,53.546167,-113.485734
37:53.8,5057919,CA,ON,Iroquois Falls,48.7651,-80.6827,2,45.521629,-73.566024
38:19.3,5065283,CA,AB,Spruce Grove,53.5533,-113.895,1,53.546167,-113.485734
42:57.0,5128806,CA,AB,Calgary,51.0571,-114.077,1,53.546167,-113.485734
44:04.8,5145423,CA,ON,Ottawa,45.41565,-75.68167,2,45.521629,-73.566024
44:19.8,5152054,CA,ON,Oakville,43.4462,-79.6688,2,45.521629,-73.566024
44:23.7,5153422,CA,ON,Mississauga,43.5924,-79.6953,2,45.521629,-73.566024
44:35.7,5155618,CA,ON,Brantford,43.1508,-80.2094,2,45.521629,-73.566024
44:59.6,5159768,CA,QC,Montréal,45.5335,-73.667,2,45.521629,-73.566024
46:21.5,5181911,CA,AB,Edmonton,53.5046,-113.453,1,53.546167,-113.485734
49:25.6,5220363,CA,AB,Edmonton,53.4154,-113.4178,1,53.546167,-113.485734
50:59.6,5238699,CA,AB,Calgary,51.0905,-114.182,1,53.546167,-113.485734
52:14.2,5255718,CA,ON,Orangeville,43.9202,-80.0942,2,45.521629,-73.566024
52:17.2,5256273,CA,AB,Calgary,51.0196,-114.20029,1,53.546167,-113.485734
53:17.9,5271954,CA,QC,Saint-Constant,45.356,-73.5436,2,45.521629,-73.566024
53:28.6,5273400,CA,ON,Newmarket,44.046,-79.487,2,45.521629,-73.566024
55:04.0,5297821,CA,ON,Mississauga,43.5738,-79.7193,2,45.521629,-73.566024
55:17.7,5301564,CA,AB,Calgary,51.0799,-114.081,1,53.546167,-113.485734
55:34.2,5303979,CA,AB,Calgary,51.0378,-114.08,1,53.546167,-113.485734
55:35.7,5307167,CA,AB,Calgary,51.0378,-114.08,1,53.546167,-113.485734
55:45.9,5309547,CA,ON,Ancaster,43.2614,-79.823,2,45.521629,-73.566024
57:24.6,5333900,CA,ON,Markham,43.8341,-79.3302,2,45.521629,-73.566024
59:26.0,5360135,CA,ON,East York,43.6906,-79.3125,2,45.521629,-73.566024
59:47.6,5364880,CA,ON,Scarborough,43.7703,-79.2165,2,45.521629,-73.566024
00:01.6,4517607,CA,ON,Chatham,42.4247,-82.1755,2,45.521629,-73.566024
00:04.2,4518918,CA,ON,London,42.9399,-81.2709,2,45.521629,-73.566024
00:20.7,4526284,CA,QC,Saint-Nicolas,46.72072,-71.30409,2,45.521629,-73.566024
00:38.3,5375066,CA,QC,Montréal,45.5335,-73.667,2,45.521629,-73.566024
00:38.7,5375821,CA,ON,Ottawa,45.3617,-75.7905,2,45.521629,-73.566024
00:39.0,5377138,CA,AB,Calgary,50.8782,-114.035,1,53.546167,-113.485734
01:14.0,4539814,CA,ON,North York,43.7675,-79.3804,2,45.521629,-73.566024
02:07.0,4576652,CA,AB,Calgary,51.0242,-114.1004,1,53.546167,-113.485734
03:19.2,4591986,CA,QC,Gatineau,45.5067,-75.6292,2,45.521629,-73.566024
03:46.7,4596799,CA,AB,Airdrie,51.2889,-114.015,1,53.546167,-113.485734
03:57.2,4597592,CA,ON,Sudbury,46.5213,-80.947,2,45.521629,-73.566024
04:24.7,5413922,CA,MB,Brandon,49.8164,-99.96523,1,53.546167,-113.485734
04:29.2,5414919,CA,ON,Mississauga,43.5873,-79.6076,2,45.521629,-73.566024
04:39.6,4606667,CA,ON,Niagara Falls,43.0778,-79.0898,2,45.521629,-73.566024
04:39.9,4607302,CA,AB,Spruce Grove,53.54628,-113.88183,1,53.546167,-113.485734
04:44.3,5419130,CA,NS,Halifax,44.6988,-63.664,3,45.22483,-63.232729
04:51.2,5419535,CA,ON,Ottawa,45.4298,-75.6931,2,45.521629,-73.566024
04:54.9,4609948,CA,ON,Toronto,43.7028,-79.3877,2,45.521629,-73.566024
04:58.5,5421679,CA,ON,Scarborough,43.836,-79.22759,2,45.521629,-73.566024
05:05.8,5422077,CA,ON,Kitchener,43.4134,-80.496,2,45.521629,-73.566024
06:32.9,4635523,CA,AB,Calgary,51.0486,-113.968,1,53.546167,-113.485734
06:56.0,5436349,CA,ON,Scarborough,43.836,-79.22759,2,45.521629,-73.566024
08:11.9,5447031,CA,AB,Calgary,51.0242,-114.1004,1,53.546167,-113.485734
08:12.8,4660597,CA,AB,Sherwood Park,53.5258,-113.252,1,53.546167,-113.485734
09:48.3,4680697,CA,ON,Richmond Hill,43.8428,-79.4239,2,45.521629,-73.566024
09:57.5,4681875,CA,AB,Calgary,51.1368,-114.142,1,53.546167,-113.485734
10:22.3,4685709,CA,ON,Toronto,43.7033,-79.4152,2,45.521629,-73.566024
10:37.6,4689911,CA,ON,Mississauga,43.5869,-79.7559,2,45.521629,-73.566024
10:44.5,5471034,CA,ON,Toronto,43.6425,-79.3833,2,45.521629,-73.566024
11:05.4,4694971,CA,AB,Canmore,51.0855,-115.342,1,53.546167,-113.485734
11:14.7,5479045,CA,MB,Winnipeg,49.8817,-97.3178,1,53.546167,-113.485734
11:14.8,5479798,CA,AB,Edmonton,53.6015,-113.547,1,53.546167,-113.485734
11:14.9,5477143,CA,SK,Saskatoon,52.116,-106.669,1,53.546167,-113.485734
12:30.2,4710398,CA,ON,Ottawa,45.4129,-75.7078,2,45.521629,-73.566024
12:32.4,5493026,CA,ON,Burlington,43.3889,-79.7682,2,45.521629,-73.566024
13:09.3,4718923,CA,AB,St Albert,53.6299,-113.5885,1,53.546167,-113.485734
13:12.8,5501103,CA,ON,Thornhill,43.8395,-79.3831,2,45.521629,-73.566024
13:13.0,5499948,CA,ON,Windsor,42.2287,-83.0182,2,45.521629,-73.566024
13:51.8,4729566,CA,AB,Edmonton,53.51912,-113.58103,1,53.546167,-113.485734
14:19.2,5511353,CA,AB,Calgary,50.9093,-114.1028,1,53.546167,-113.485734
15:06.5,5519304,CA,AB,Calgary,51.0915,-114.2073,1,53.546167,-113.485734
15:33.5,4755803,CA,ON,Etobicoke,43.6928,-79.531,2,45.521629,-73.566024
15:40.6,5525498,CA,ON,North York,43.7318,-79.4182,2,45.521629,-73.566024
15:50.3,5528071,CA,QC,Gatineau,45.51351,-75.67279,2,45.521629,-73.566024
16:39.0,4769072,CA,AB,Calgary,51.0829,-114.095,1,53.546167,-113.485734
16:41.7,4768880,CA,AB,Edmonton,53.54259,-113.49031,1,53.546167,-113.485734
17:08.4,5540869,CA,BC,Langley,49.17057,-122.57402,1,53.546167,-113.485734
17:28.3,4783329,CA,AB,Calgary,51.053,-114.161,1,53.546167,-113.485734
18:43.0,4799485,CA,QC,Sainte-Thérèse,45.6378,-73.8414,2,45.521629,-73.566024
18:57.9,4802006,CA,AB,Calgary,50.8476,-114.1958,1,53.546167,-113.485734
19:01.8,4802565,CA,BC,Richmond,49.16527,-123.1267,1,53.546167,-113.485734
19:03.1,4802940,CA,AB,Calgary,51.0412,-114.0762,1,53.546167,-113.485734
19:36.5,5577187,CA,AB,Calgary,51.02536,-114.106,1,53.546167,-113.485734
20:10.3,5582792,CA,AB,Calgary,51.063,-113.889,1,53.546167,-113.485734
21:06.6,5594493,CA,ON,Chatham,42.422,-82.175,2,45.521629,-73.566024
21:19.1,4828035,CA,ON,Etobicoke,43.6879,-79.557,2,45.521629,-73.566024
21:37.8,5601828,CA,ON,Kingston,44.2411,-76.5788,2,45.521629,-73.566024
21:45.4,4834293,CA,AB,Edmonton,53.54796,-113.59413,1,53.546167,-113.485734
21:46.2,4834061,CA,ON,Kitchener,43.4631,-80.4493,2,45.521629,-73.566024
22:44.3,4844146,CA,ON,Vaughan,43.8156,-79.4534,2,45.521629,-73.566024
22:59.1,4847001,CA,AB,Saint Albert,53.62497,-113.59969,1,53.546167,-113.485734
23:14.3,4850662,CA,AB,Edmonton,53.5314,-113.582,1,53.546167,-113.485734
23:15.6,4850721,CA,SK,Saskatoon,52.13747,-106.69531,1,53.546167,-113.485734
24:23.4,4864818,CA,AB,Sherwood Park,53.528,-113.2512,1,53.546167,-113.485734
24:25.6,4865446,CA,AB,Edmonton,53.4564,-113.521,1,53.546167,-113.485734
25:16.5,4874477,CA,ON,Kitchener,43.4397,-80.434,2,45.521629,-73.566024
25:32.4,4876054,CA,AB,Calgary,51.0823,-113.9578,1,53.546167,-113.485734
25:40.3,4877876,CA,NB,Moncton,46.13129,-64.82911,3,45.22483,-63.232729
26:36.0,4890229,CA,BC,Victoria,48.46811,-123.32772,1,53.546167,-113.485734
28:54.2,4914910,CA,SK,Saskatoon,52.1225,-106.72488,1,53.546167,-113.485734
30:18.5,4930748,CA,AB,Calgary,50.8837,-114.0326,1,53.546167,-113.485734
30:36.7,4937392,CA,ON,Ottawa,45.3878,-75.6589,2,45.521629,-73.566024
30:53.9,4943069,CA,ON,Cochrane,49.0863,-81.0167,2,45.521629,-73.566024
32:44.9,4977117,CA,AB,Calgary,50.9505,-113.947,1,53.546167,-113.485734
34:31.2,5007619,CA,AB,Calgary,50.8476,-114.1958,1,53.546167,-113.485734
34:56.7,5018429,CA,AB,Calgary,50.9361,-114.08189,1,53.546167,-113.485734
34:57.2,5018562,CA,AB,Calgary,51.1229,-114.189,1,53.546167,-113.485734
35:26.9,5024396,CA,AB,Edmonton,53.53808,-113.58348,1,53.546167,-113.485734
36:36.9,5038565,CA,AB,Edmonton,53.44218,-113.44523,1,53.546167,-113.485734
36:38.3,5038657,CA,ON,Mississauga,43.60202,-79.62459,2,45.521629,-73.566024
36:54.9,5042444,CA,BC,Vancouver,49.28993,-123.13282,1,53.546167,-113.485734
37:25.1,5049711,CA,ON,Maple,43.8526,-79.5117,2,45.521629,-73.566024
37:26.8,5051212,CA,AB,Edmonton,53.5185,-113.6579,1,53.546167,-113.485734
37:59.8,5059781,CA,ON,Toronto,43.6477,-79.4174,2,45.521629,-73.566024
38:30.2,5067982,CA,MB,Winnipeg,49.8834,-96.8491,1,53.546167,-113.485734
38:56.3,5074329,CA,QC,Longueuil,45.5378,-73.4802,2,45.521629,-73.566024
40:46.4,5095594,CA,ON,Toronto,43.67603,-79.38956,2,45.521629,-73.566024
41:18.5,5103348,CA,AB,Fort Mcmurray,56.72803,-111.3723,1,53.546167,-113.485734
41:18.7,5103552,CA,QC,Pierrefonds,45.5052,-73.8418,2,45.521629,-73.566024
41:36.2,5108529,CA,AB,Edmonton,53.6134,-113.541,1,53.546167,-113.485734
41:42.9,5108993,CA,AB,Sherwood Park,53.5232,-113.29504,1,53.546167,-113.485734
42:19.7,5120378,CA,NS,Westchester Station,45.68995,-63.63578,3,45.22483,-63.232729
42:22.5,5121134,CA,AB,Beaumont,53.35883,-113.4052,1,53.546167,-113.485734
43:12.0,5132131,CA,AB,Edmonton,53.4567,-113.5801,1,53.546167,-113.485734
45:27.1,5166289,CA,QC,Longueuil,45.54955,-73.48284,2,45.521629,-73.566024
47:11.6,5191752,CA,AB,Edmonton,53.60751,-113.4872,1,53.546167,-113.485734
47:57.1,5199826,CA,AB,Edmonton,53.4579,-113.412,1,53.546167,-113.485734
48:33.6,5210228,CA,QC,Montréal,45.502,-73.562,2,45.521629,-73.566024
49:39.4,5223508,CA,AB,Calgary,51.0905,-114.182,1,53.546167,-113.485734
49:43.8,5224308,CA,QC,Longueuil,45.537,-73.507,2,45.521629,-73.566024
50:13.1,5228586,CA,AB,Calgary,51.0486,-113.968,1,53.546167,-113.485734
50:19.6,5230313,CA,ON,Alliston,44.1492,-79.8553,2,45.521629,-73.566024
52:43.2,5264123,CA,AB,Edmonton,53.51351,-113.68959,1,53.546167,-113.485734
53:06.3,5269238,CA,AB,Calgary,51.0524,-114.038,1,53.546167,-113.485734
53:10.4,5270103,CA,AB,Edmonton,53.54798,-113.59419,1,53.546167,-113.485734
55:19.3,5301911,CA,ON,Niagara Falls,43.1256,-79.1056,2,45.521629,-73.566024
57:37.5,5335794,CA,AB,Innisfail,52.0269,-113.9507,1,53.546167,-113.485734
58:16.5,5342930,CA,AB,Calgary,51.0378,-114.065,1,53.546167,-113.485734
58:36.6,5345740,CA,ON,Thornhill,43.8395,-79.3831,2,45.521629,-73.566024
58:39.9,5346360,CA,AB,Beaumont,53.35881,-113.40525,1,53.546167,-113.485734
59:37.5,5363056,CA,MB,Thompson,55.7362,-97.8486,1,53.546167,-113.485734
59:39.1,5362818,CA,AB,Edmonton,53.42205,-113.64252,1,53.546167,-113.485734
59:47.6,5365364,CA,ON,Mississauga,43.5869,-79.7559,2,45.521629,-73.566024
01:33.3,4550544,CA,ON,London,42.9699,-81.2081,2,45.521629,-73.566024
01:36.3,4555788,CA,ON,Waterloo,43.461,-80.583,2,45.521629,-73.566024
01:45.8,4559786,CA,ON,Newmarket,44.0587,-79.4591,2,45.521629,-73.566024
01:48.1,5389148,CA,ON,Toronto,43.6606,-79.4635,2,45.521629,-73.566024
01:54.6,4565472,CA,ON,Renfrew,45.4716,-76.6848,2,45.521629,-73.566024
02:26.2,4581159,CA,SK,Saskatoon,52.1225,-106.7249,1,53.546167,-113.485734
02:32.4,4581685,CA,AB,Calgary,51.0486,-113.968,1,53.546167,-113.485734
04:17.9,5411974,CA,ON,Ottawa,45.3244,-75.6048,2,45.521629,-73.566024
06:55.7,5436130,CA,ON,Richmond Hill,43.8428,-79.4239,2,45.521629,-73.566024
07:00.8,5437802,CA,ON,Toronto,43.6796,-79.4343,2,45.521629,-73.566024
07:27.2,4650325,CA,ON,North York,43.76695,-79.376,2,45.521629,-73.566024
07:27.8,4650058,CA,ON,Burlington,43.31532,-79.78958,2,45.521629,-73.566024
09:33.3,4677179,CA,AB,Spruce Grove,53.5533,-113.895,1,53.546167,-113.485734
10:07.4,4683901,CA,ON,Burlington,43.3354,-79.8577,2,45.521629,-73.566024
10:26.4,5467379,CA,ON,Kanata,45.2975,-75.9199,2,45.521629,-73.566024
11:15.0,5478533,CA,ON,Oakville,43.4304,-79.7664,2,45.521629,-73.566024
11:39.3,4700481,CA,AB,Edmonton,53.59261,-113.46682,1,53.546167,-113.485734
13:01.5,5498590,CA,BC,Kelowna,49.88615,-119.49565,1,53.546167,-113.485734
13:10.7,4720191,CA,AB,Calgary,51.04745,-114.1805,1,53.546167,-113.485734
13:31.4,5505238,CA,SK,Saskatoon,52.1218,-106.645,1,53.546167,-113.485734
14:40.9,4741713,CA,AB,Calgary,51.1387,-114.2015,1,53.546167,-113.485734
14:47.9,4743248,CA,AB,Red Deer,52.2651,-113.794,1,53.546167,-113.485734
15:44.5,4757487,CA,ON,Toronto,43.672,-79.3791,2,45.521629,-73.566024
16:31.4,5535035,CA,BC,Richmond,49.16535,-123.12664,1,53.546167,-113.485734
16:49.0,4772800,CA,AB,Edmonton,53.44217,-113.4452,1,53.546167,-113.485734
16:55.1,5538600,CA,ON,Toronto,43.6557,-79.3646,2,45.521629,-73.566024
17:11.5,4778894,CA,AB,Edmonton,53.40541,-113.43071,1,53.546167,-113.485734
17:53.4,5554146,CA,ON,Mississauga,43.5798,-79.7688,2,45.521629,-73.566024
18:09.8,4792728,CA,AB,Edmonton,53.44217,-113.4452,1,53.546167,-113.485734
18:35.8,5563479,CA,SK,Saskatoon,52.1439,-106.599,1,53.546167,-113.485734
18:42.8,4799218,CA,AB,Calgary,50.9505,-113.947,1,53.546167,-113.485734
18:55.3,5566351,CA,AB,Calgary,50.98603,-114.01043,1,53.546167,-113.485734
18:59.1,4801494,CA,ON,North York,43.72551,-79.30974,2,45.521629,-73.566024
19:08.4,5569966,CA,AB,Calgary,51.04529,-114.15784,1,53.546167,-113.485734
19:22.2,4806098,CA,ON,Mississauga,43.5738,-79.7193,2,45.521629,-73.566024
19:34.4,5576951,CA,ON,Orillia,44.6078,-79.4175,2,45.521629,-73.566024
20:27.4,4816378,CA,AB,Banff,51.1766,-115.572,1,53.546167,-113.485734
20:53.9,4822399,CA,BC,108 Mile Ranch,51.73948,-121.33789,1,53.546167,-113.485734
21:07.4,5595102,CA,AB,Edmonton,53.4501,-113.461,1,53.546167,-113.485734
21:07.4,5596622,CA,AB,Edmonton,53.4579,-113.412,1,53.546167,-113.485734
21:19.0,4828272,CA,ON,Mississauga,44.509,-79.621,2,45.521629,-73.566024
21:58.4,4836568,CA,AB,Edmonton,53.47821,-113.39114,1,53.546167,-113.485734
22:22.3,5608814,CA,AB,Calgary,51.12166,-114.07793,1,53.546167,-113.485734
22:45.8,4844438,CA,ON,Whitby,43.9673,-78.9514,2,45.521629,-73.566024
24:17.0,4863872,CA,ON,Milton,43.5238,-79.8845,2,45.521629,-73.566024
24:22.9,4864958,CA,AB,Edmonton,53.4567,-113.5801,1,53.546167,-113.485734
25:44.5,4878179,CA,AB,Calgary,51.1387,-114.2015,1,53.546167,-113.485734
26:21.0,4887857,CA,AB,Calgary,51.1264,-114.1419,1,53.546167,-113.485734
27:19.4,4897459,CA,ON,Ottawa,45.4236,-75.6272,2,45.521629,-73.566024
28:25.5,4910799,CA,AB,Calgary,50.9336,-114.115,1,53.546167,-113.485734
28:42.1,4912849,CA,BC,Vancouver,49.28439,-123.12868,1,53.546167,-113.485734
29:08.9,4917606,CA,QC,Laval,45.5797,-73.82049,2,45.521629,-73.566024
30:37.5,4936217,CA,ON,Oakville,43.4934,-79.7126,2,45.521629,-73.566024
31:13.0,4950834,CA,ON,Guelph,43.5425,-80.2676,2,45.521629,-73.566024
31:13.0,4949475,CA,ON,Etobicoke,43.6651,-79.5294,2,45.521629,-73.566024
33:41.0,4990973,CA,AB,Spruce Grove,53.5533,-113.895,1,53.546167,-113.485734
33:46.0,4993438,CA,AB,Edmonton,53.624,-113.441,1,53.546167,-113.485734
33:51.6,4995179,CA,BC,Port Moody,49.28016,-122.83563,1,53.546167,-113.485734
34:27.8,5006279,CA,ON,Ottawa,45.444,-75.693,2,45.521629,-73.566024
34:41.6,5012691,CA,BC,Vancouver,49.27635,-123.12407,1,53.546167,-113.485734
36:09.5,5032153,CA,ON,Oshawa,43.87916,-78.84739,2,45.521629,-73.566024
37:54.2,5058621,CA,AB,Edmonton,53.40497,-113.53467,1,53.546167,-113.485734
37:59.6,5059539,CA,ON,Toronto,43.6666,-79.3823,2,45.521629,-73.566024
39:26.9,5080740,CA,QC,Saint-Laurent,45.50376,-73.68476,2,45.521629,-73.566024
41:12.5,5100586,CA,ON,Orillia,44.7558,-79.3325,2,45.521629,-73.566024
41:32.5,5107398,CA,AB,Calgary,50.9695,-114.069,1,53.546167,-113.485734
41:33.0,5106953,CA,ON,Mississauga,43.55779,-79.59777,2,45.521629,-73.566024
42:28.1,5121779,CA,ON,Toronto,43.7537,-79.2659,2,45.521629,-73.566024
43:19.5,5134878,CA,ON,Brantford,43.1207,-80.2893,2,45.521629,-73.566024
43:59.4,5144341,CA,AB,Red Deer,52.246,-113.791,1,53.546167,-113.485734
45:18.6,5163405,CA,SK,Regina,50.462,-104.631,1,53.546167,-113.485734
45:21.0,5164945,CA,ON,Mississauga,43.5869,-79.7559,2,45.521629,-73.566024
46:12.8,5181474,CA,QC,Montréal,45.5312,-73.7097,2,45.521629,-73.566024
46:36.9,5185155,CA,AB,Strathcona County,53.56128,-113.25629,1,53.546167,-113.485734
47:15.8,5192428,CA,QC,Montréal,45.59568,-73.52226,2,45.521629,-73.566024
47:19.0,5192720,CA,AB,Edmonton,53.51865,-113.63905,1,53.546167,-113.485734
48:15.0,5205102,CA,SK,Saskatoon,52.1225,-106.72488,1,53.546167,-113.485734
49:13.4,5216547,CA,AB,Lethbridge,49.6511,-112.8351,1,53.546167,-113.485734
49:19.6,5219067,CA,AB,Edmonton,53.48174,-113.53947,1,53.546167,-113.485734
51:21.3,5244814,CA,AB,Calgary,50.9819,-114.1004,1,53.546167,-113.485734
51:47.6,5251325,CA,AB,Edmonton,53.4555,-113.559,1,53.546167,-113.485734
52:18.1,5257353,CA,AB,Edmonton,53.51438,-113.44628,1,53.546167,-113.485734
55:04.1,5297175,CA,ON,Etobicoke,43.6651,-79.5294,2,45.521629,-73.566024
55:37.4,5307734,CA,AB,Sherwood Park,53.5263,-113.287,1,53.546167,-113.485734
55:45.0,5308669,CA,ON,Fort Frances,48.6116,-93.3976,1,53.546167,-113.485734
55:52.4,5311649,CA,QC,Côte-Saint-Luc,45.46913,-73.65085,2,45.521629,-73.566024
56:03.5,5316622,CA,ON,Brantford,43.1772,-80.248,2,45.521629,-73.566024
56:34.0,5325072,CA,AB,Calgary,51.1111,-114.0477,1,53.546167,-113.485734
57:36.5,5335550,CA,QC,Chicoutimi,48.4136,-71.0492,2,45.521629,-73.566024
59:13.4,5354649,CA,SK,Saskatoon,52.1225,-106.72488,1,53.546167,-113.485734
59:47.5,5366001,CA,ON,Ottawa,45.4019,-75.7513,2,45.521629,-73.566024
59:56.9,5367173,CA,QC,Montreal,45.5695,-73.5731,2,45.521629,-73.566024
00:55.2,4534383,CA,AB,Fort Mcmurray,56.74308,-111.47651,1,53.546167,-113.485734
01:24.9,5384735,CA,SK,Saskatoon,52.1202,-106.669,1,53.546167,-113.485734
01:29.7,4545609,CA,ON,Windsor,42.3297,-82.9482,2,45.521629,-73.566024
02:03.3,5390278,CA,ON,Toronto,43.7129,-79.3888,2,45.521629,-73.566024
02:28.1,5396080,CA,ON,Pickering,43.8509,-79.0717,2,45.521629,-73.566024
03:39.3,4595910,CA,ON,Mississauga,43.56781,-79.74205,2,45.521629,-73.566024
06:11.3,5430022,CA,AB,Red Deer,52.2651,-113.794,1,53.546167,-113.485734
06:35.3,4635829,CA,AB,Calgary,51.0233,-114.071,1,53.546167,-113.485734
06:42.0,4637235,CA,ON,Newmarket,44.039,-79.4724,2,45.521629,-73.566024
06:55.7,5436687,CA,SK,Saskatoon,52.1168,-106.6345,1,53.546167,-113.485734
07:11.5,4644529,CA,AB,Edmonton,53.4688,-113.508,1,53.546167,-113.485734
07:12.4,4645913,CA,ON,Kingston,44.2585,-76.4897,2,45.521629,-73.566024
07:18.3,4647787,CA,AB,Calgary,51.0381,-114.118,1,53.546167,-113.485734
07:34.2,4653357,CA,ON,Oakville,43.445,-79.763,2,45.521629,-73.566024
07:52.5,4656137,CA,AB,Calgary,51.0233,-114.071,1,53.546167,-113.485734
08:22.6,4663040,CA,ON,Toronto,43.6701,-79.3881,2,45.521629,-73.566024
09:10.1,5455283,CA,ON,Scarborough,43.7612,-79.2707,2,45.521629,-73.566024
09:25.4,5458276,CA,SK,Saskatoon,52.1218,-106.645,1,53.546167,-113.485734
09:30.1,4676516,CA,ON,Charlton Station,47.5776,-80.2036,2,45.521629,-73.566024
09:32.7,5459169,CA,AB,Edmonton,53.4593,-113.4145,1,53.546167,-113.485734
09:58.6,4682383,CA,AB,Calgary,51.0701,-114.117,1,53.546167,-113.485734
09:59.4,4682247,CA,AB,Calgary,50.87401,-113.98432,1,53.546167,-113.485734
10:10.8,5465236,CA,AB,Calgary,51.0104,-114.066,1,53.546167,-113.485734
11:18.8,4696231,CA,AB,Calgary,51.0823,-113.9578,1,53.546167,-113.485734
11:20.3,5480995,CA,SK,Saskatoon,52.1242,-106.665,1,53.546167,-113.485734
11:26.5,5481241,CA,BC,Burnaby,49.25,-122.95,1,53.546167,-113.485734
11:26.5,5481175,CA,AB,Fort Mcmurray,56.7141,-111.38,1,53.546167,-113.485734
13:13.3,5499622,CA,AB,Calgary,51.091,-114.182,1,53.546167,-113.485734
13:13.6,5500384,CA,ON,Richmond Hill,43.8939,-79.4375,2,45.521629,-73.566024
13:19.4,5502791,CA,AB,Calgary,51.02092,-114.10621,1,53.546167,-113.485734
13:35.4,5505174,CA,AB,Calgary,51.0419,-114.2,1,53.546167,-113.485734
13:50.6,5508458,CA,ON,London,42.97591,-81.23053,2,45.521629,-73.566024
16:10.5,5531440,CA,SK,Saskatoon,52.1225,-106.72488,1,53.546167,-113.485734
16:50.6,4772932,CA,AB,Calgary,51.053,-114.161,1,53.546167,-113.485734
17:08.0,4777469,CA,MB,Winnipeg,49.888,-97.1507,1,53.546167,-113.485734
